Filename,Segment,Staging,PlotProgression,CognitiveTension,Staging_z,PlotProgression_z,CognitiveTension_z,Relative_Segment,Ranking,genre,Literary_Quality,General_Quality,Gender
Avallone_Staal.txt,1,23.95,33.71,1.82,0.7893532780719973,-0.5636337625222348,-1.392508775730248,0.0,75,Fiction,5.45,5.9,female
Avallone_Staal.txt,2,23.0,35.69,2.08,-0.3786928499161608,0.6736110820387651,-0.090162438716348,0.25,75,Fiction,5.45,5.9,female
Avallone_Staal.txt,3,21.84,37.16,2.38,-1.8049386483017025,1.592171648455266,1.412544873222766,0.5,75,Fiction,5.45,5.9,female
Avallone_Staal.txt,4,23.84,33.81,2.25,0.654105831673369,-0.5011466491605672,0.7613717047158167,0.75,75,Fiction,5.45,5.9,female
Avallone_Staal.txt,5,23.91,32.69,1.96,0.7401723884724969,-1.2010023188112378,-0.6912453634919946,1.0,75,Fiction,5.45,5.9,female
Baantjer_DiefInNacht.txt,1,24.52,30.87,3.07,1.7076543285140533,-1.6553943871109382,0.1993097126904739,0.0,386,Suspense,2.66,5.07,male
Baantjer_DiefInNacht.txt,2,23.57,32.4,3.08,0.3043051831089053,-0.4527574392098301,0.2704917529370744,0.25,386,Suspense,2.66,5.07,male
Baantjer_DiefInNacht.txt,3,23.26,33.29,3.17,-0.1536298011811941,0.2468156873470252,0.9111301151564636,0.5,386,Suspense,2.66,5.07,male
Baantjer_DiefInNacht.txt,4,22.97,33.7,2.77,-0.5820205929364541,0.5690909478956917,-1.9361514947074916,0.75,386,Suspense,2.66,5.07,male
Baantjer_DiefInNacht.txt,5,22.5,34.62,3.12,-1.2763091175053156,1.2922451910780544,0.5552199139234703,1.0,386,Suspense,2.66,5.07,male
Baantjer_LijkInKast.txt,1,21.45,35.5,3.25,-1.7487230004137149,1.6846139629789,0.1474419561548983,0.0,380,Suspense,2.79,5.07,male
Baantjer_LijkInKast.txt,2,22.66,33.51,2.94,-0.4569312846013862,0.3295687785294217,-1.376124924112372,0.25,380,Suspense,2.79,5.07,male
Baantjer_LijkInKast.txt,3,23.57,32.68,3.33,0.5145814934062323,-0.2356008210148313,0.540620505901291,0.5,380,Suspense,2.79,5.07,male
Baantjer_LijkInKast.txt,4,24.01,32.39,3.52,0.9843239355198076,-0.4330697172411363,1.4744195615489724,0.75,380,Suspense,2.79,5.07,male
Baantjer_LijkInKast.txt,5,23.75,31.05,3.06,0.7067488560890577,-1.3455122032523417,-0.7863570994927831,1.0,380,Suspense,2.79,5.07,male
Baantjer_MesInRug.txt,1,24.12,34.06,2.8,1.8834470261354057,-1.670221567621856,-1.7807189759579038,0.0,369,Suspense,2.92,5.32,male
Baantjer_MesInRug.txt,2,22.01,36.39,3.38,-0.1175968938775367,-0.3255027519484167,0.2604213522151886,0.25,369,Suspense,2.92,5.32,male
Baantjer_MesInRug.txt,3,21.76,38.75,3.25,-0.3546874057274115,1.0365300398924926,-0.197075617892573,0.5,369,Suspense,2.92,5.32,male
Baantjer_MesInRug.txt,4,20.97,38.71,3.45,-1.1038934231730184,1.0134447383358676,0.5067658745809077,0.75,369,Suspense,2.92,5.32,male
