Dataset,Dependent_Variable,Metric,AIC,BIC,Pseudo_R2,Parameter,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,Intercept,-0.6422204803681799,0.048599691248918386,-13.2144971267173,7.2368342457674116e-40,-0.7374741248758264,-0.5469668358605334
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,literary_category[T.Medium],-0.062277306199974417,0.0537140574800315,-1.1594228610103854,0.24628386273456682,-0.16755492432435046,0.043000311924401624
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,literary_category[T.High],-0.018715419596461492,0.053814929038327686,-0.34777374849146653,0.7280101061313413,-0.12419074234216247,0.0867599031492395
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,"np.power(Relative_Segment, 1)",2.6113414116626794,0.17434261744465734,14.978216169615635,1.0191590488055347e-50,2.2696361605007063,2.9530466628246526
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,"np.power(Relative_Segment, 2)",-1.8855953776321421,0.17966561553858162,-10.495026396562936,9.105226241541472e-26,-2.237733513347982,-1.5334572419163022
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,"np.power(Relative_Segment, 2):literary_category[T.Medium]",0.17699865972624013,0.11111160234429979,1.592980894810401,0.11116447706955758,-0.0407760791331237,0.39477339858560395
10 segments,PlotProgression_z,Literary Category,11004.51768940621,-29572.138547796083,0.0925343708311035,"np.power(Relative_Segment, 2):literary_category[T.High]",0.053191192537311326,0.11132026281418617,0.47782129859051026,0.6327774005880811,-0.164992513328027,0.27137489840264967
10 segments,PlotProgression_z,General Quality,10999.096856682296,-29590.02076930142,0.09285584925123691,Intercept,-1.0790471259961625,0.2808091622996152,-3.842635037829893,0.00012172040315271966,-1.629422970632271,-0.5286712813600539
10 segments,PlotProgression_z,General Quality,10999.096856682296,-29590.02076930142,0.09285584925123691,"np.power(Relative_Segment, 1)",2.6113414116627234,0.17426820447136818,14.984611906595733,9.256467951606606e-51,2.26978200724838,2.952900816077067
10 segments,PlotProgression_z,General Quality,10999.096856682296,-29590.02076930142,0.09285584925123691,"np.power(Relative_Segment, 2)",-0.6440880690052907,0.5996414961423994,-1.074121909755786,0.2827680459198961,-1.819363805080107,0.5311876670695258
10 segments,PlotProgression_z,General Quality,10999.096856682296,-29590.02076930142,0.09285584925123691,General_Quality,0.07283626232589518,0.04946380736719459,1.4725162942916052,0.14088151018164832,-0.024111018652033203,0.16978354330382356
10 segments,PlotProgression_z,General Quality,10999.096856682296,-29590.02076930142,0.09285584925123691,"np.power(Relative_Segment, 2):General_Quality",-0.20700832450517687,0.10231963758578429,-2.0231534179509003,0.04305733258103089,-0.4075511290845049,-0.006465519925848817
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,Intercept,-0.6946570472670699,0.04824958844421134,-14.397160051847244,5.391376245679415e-47,-0.7892245028866041,-0.6000895916475357
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,general_category[T.Medium],-0.006900620006679048,0.05359671851887544,-0.12875079290999542,0.8975548429143441,-0.11194825799320585,0.09814701797984776
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,general_category[T.High],0.08411844947131508,0.05359671851887996,1.5694701428723392,0.11653843119867076,-0.02092918851522059,0.18916608745785074
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,"np.power(Relative_Segment, 1)",2.6113414116626337,0.17425590774076788,14.985669326903972,9.110312407704287e-51,2.269806108397394,2.952876714927873
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,"np.power(Relative_Segment, 2)",-1.736565134866813,0.17919987207545834,-9.690660572210518,3.303848310310361e-22,-2.087790430168896,-1.3853398395647296
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,"np.power(Relative_Segment, 2):general_category[T.Medium]",0.019612288440039833,0.11086887780248084,0.17689624743005183,0.8595898862560603,-0.19768671905919485,0.23691129593927454
10 segments,PlotProgression_z,General Category,11000.527931623208,-29575.757315304232,0.09343680661867237,"np.power(Relative_Segment, 2):general_category[T.High]",-0.2390734879711025,0.11086887780248171,-2.1563624770968057,0.031055372247261768,-0.4563724954703389,-0.021774480471866087
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,Intercept,-0.6697679971477607,0.047176026218640976,-14.197210974143278,9.533162091034047e-46,-0.7622313094700144,-0.577304684825507
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,genre[T.Other],0.11336822693917774,0.0918765939001874,1.2339184783268995,0.21723328319073043,-0.066706588127402,0.2934430420057575
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,genre[T.Romantic],-0.19713807923565552,0.07749954283306366,-2.5437321567211932,0.010967514775889049,-0.34903439200677955,-0.04524176646453146
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,genre[T.Suspense],0.028139588778449458,0.04842590982671599,0.5810853916662023,0.5611829036798721,-0.06677345040049817,0.12305262795739708
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,"np.power(Relative_Segment, 1)",2.6113414116626625,0.1739999055991272,15.007717404622323,6.535843017648393e-51,2.270307863375004,2.9523749599503213
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,"np.power(Relative_Segment, 2)",-1.807302435205938,0.17778974396488195,-10.16539196750813,2.829815053884805e-24,-2.155763930197704,-1.4588409402141718
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,"np.power(Relative_Segment, 2):genre[T.Other]",-0.3222044344586985,0.19005370372515584,-1.695333624882423,0.09001214955668922,-0.6947028488884499,0.05029397997105284
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.5602871725644759,0.16031368303043064,3.4949429267252414,0.00047416313644749663,0.24607812759586184,0.8744962175330899
10 segments,PlotProgression_z,Genre,10990.732960007892,-29571.64874919525,0.09655015498067221,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.0799756733703305,0.10017266779422172,-0.7983781916901663,0.42465105492509236,-0.27631049448230044,0.11635914774163945
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,Intercept,-0.7125764961966226,0.04361748155507305,-16.336947269568903,5.388406064717832e-60,-0.7980651891409059,-0.6270878032523393
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,Gender[T.male],0.09335641971230327,0.04460746985898748,2.0928427460113808,0.036363194563651995,0.005927385347231806,0.18078545407737473
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,Gender[T.unknown/multiple],-0.04199846728295512,0.125818298917723,-0.33380253623059547,0.7385285694612629,-0.2885978017577871,0.20460086719187684
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,"np.power(Relative_Segment, 1)",2.611341411662653,0.17420017175586888,14.990464046856923,8.475895448597487e-51,2.269915348920459,2.9527674744048475
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,"np.power(Relative_Segment, 2)",-1.6856361747512651,0.1740044434033766,-9.687316839625918,3.4137911521952103e-22,-2.0266786169718216,-1.344593732530709
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,"np.power(Relative_Segment, 2):Gender[T.male]",-0.26532877181391523,0.09227393507555683,-2.8754465884288516,0.004034563994158569,-0.44618236127379385,-0.08447518235403662
10 segments,PlotProgression_z,Gender,10997.962313578246,-29578.082466291144,0.09401664477002136,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",0.11936406490945435,0.2602646951811386,0.4586256496540168,0.6465030140745534,-0.3907453640928727,0.6294734939117814
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,Intercept,-0.6808076697609448,0.06584796101161021,-10.339085057484253,4.68993705055906e-25,-0.8098673017990985,-0.551748037722791
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Other],0.1089348481906783,0.12431153106939566,0.8763052570711763,0.3808641078930334,-0.13471127556836915,0.3525809719497257
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Romantic],-0.1836123065336882,0.09062872039898419,-2.0259836586608833,0.04276645926216173,-0.36124133448064777,-0.005983278586728674
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Suspense],0.003932184285655588,0.0755848835554681,0.05202342188924519,0.9585100307120474,-0.14421146525871567,0.15207583383002685
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,Gender[T.male],0.025960853491589088,0.07437849549698036,0.3490370881815303,0.7270614660532562,-0.11981831890676703,0.1717400258899452
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Other]:Gender[T.male],0.02393460367436155,0.18748197424164761,0.12766349283004655,0.8984152821299503,-0.34352331358973387,0.391392520938457
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Romantic]:Gender[T.male],7.58675573025633e-15,1.6091815668066798e-15,4.71466731085652,2.4210599775288365e-06,4.4328178147295025e-15,1.0740693645783158e-14
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,genre[T.Suspense]:Gender[T.male],0.06541812060535697,0.09989869281654615,0.6548446106846536,0.5125678051250115,-0.1303797194177037,0.2612159606284176
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 1)",2.583426728631298,0.17712584249785482,14.585261485277544,3.4858380501797357e-48,2.2362664566041888,2.9305870006584076
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2)",-1.7362582897870584,0.20356863710690673,-8.529105045170782,1.4748422114138238e-17,-2.1352454868984996,-1.3372710926756173
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Other]",-0.3096043053840263,0.2571478315919149,-1.203993451810856,0.22859210949127406,-0.8136047940067506,0.194396183238698
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.5218455027799476,0.18747238273124744,2.7835860150561134,0.005376160530174188,0.1544063845307938,0.8892846210291013
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.011175681653961468,0.15635306507943592,-0.07147721503434301,0.9430179579362635,-0.3176220580821031,0.2952706947741801
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):Gender[T.male]",-0.07378347834451086,0.15385755987062422,-0.4795570552825219,0.6315423890179394,-0.3753387544401494,0.22777179775112766
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",-0.06802466307450845,0.387820685048913,-0.175402359123596,0.8607634870111445,-0.8281392382300293,0.6920899120810123
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
10 segments,PlotProgression_z,Genre and Gender Interaction,10650.9999916768,-28429.783610206472,0.0956202546753957,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",-0.18592518487839954,0.20664802384504816,-0.8997191524938689,0.36826972833965377,-0.5909478690910682,0.21909749933426914
10 segments,CognitiveTension_z,Literary Quality,11097.026410653538,-29500.090913133514,0.07042945120437705,Intercept,-0.5737311797689187,0.10201896341491071,-5.623769940060618,1.8683443766756328e-08,-0.7736846738022531,-0.37377768573558434
10 segments,CognitiveTension_z,Literary Quality,11097.026410653538,-29500.090913133514,0.07042945120437705,"np.power(Relative_Segment, 1)",2.833957078096221,0.17640918035626876,16.06468026421798,4.51184849393797e-58,2.4882014380557034,3.1797127181367384
10 segments,CognitiveTension_z,Literary Quality,11097.026410653538,-29500.090913133514,0.07042945120437705,"np.power(Relative_Segment, 2)",-2.3965977579513775,0.25930122279229667,-9.242523934686881,2.4075007877084888e-20,-2.904818815771476,-1.8883767001312795
10 segments,CognitiveTension_z,Literary Quality,11097.026410653538,-29500.090913133514,0.07042945120437705,Literary_Quality,-0.006499432923376081,0.022109488715336138,-0.29396577221018144,0.7687840581933829,-0.04983323452202966,0.03683436867527749
10 segments,CognitiveTension_z,Literary Quality,11097.026410653538,-29500.090913133514,0.07042945120437705,"np.power(Relative_Segment, 2):Literary_Quality",0.01847207251906577,0.04573515450936661,0.4038922075858007,0.6862919867950119,-0.07116718314666744,0.10811132818479897
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,Intercept,-0.5558221514859842,0.04915420791579321,-11.307722676320434,1.2016804032221173e-29,-0.6521626286895326,-0.4594816742824359
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,literary_category[T.Medium],-0.09410435401619203,0.05432692845416167,-1.732186167962589,0.08324042099188231,-0.20058317717703317,0.012374469144649111
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,literary_category[T.High],-0.04314201231038462,0.054428950944878436,-0.7926298699762856,0.4279935004984686,-0.1498207958786437,0.06353677125787446
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,"np.power(Relative_Segment, 1)",2.8339570780961894,0.17633184586638723,16.07172580864138,4.0271645875831245e-58,2.4883530108706022,3.1795611453217765
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,"np.power(Relative_Segment, 2)",-2.447497101492318,0.1817155787321788,-13.468834750264078,2.386017846079623e-41,-2.803653091237241,-2.091341111747395
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,"np.power(Relative_Segment, 2):literary_category[T.Medium]",0.2674544798354896,0.11237937244323955,2.379925016671322,0.017316161229946427,0.04719495724152706,0.4877140024294521
10 segments,CognitiveTension_z,Literary Category,11095.506824538352,-29488.625135217328,0.07170808340498025,"np.power(Relative_Segment, 2):literary_category[T.High]",0.12261414025056644,0.11259041370414118,1.0890282415407502,0.2761414318728048,-0.0980590156140152,0.3432872961151481
10 segments,CognitiveTension_z,General Quality,11096.55350294838,-29500.53048828801,0.0705390709436523,Intercept,-0.43812733054875325,0.284242288342491,-1.541386867885197,0.12322265819700075,-0.9952319785832848,0.11897731748577839
10 segments,CognitiveTension_z,General Quality,11096.55350294838,-29500.53048828801,0.0705390709436523,"np.power(Relative_Segment, 1)",2.8339570780962173,0.17639877851074903,16.06562756285485,4.443444744748142e-58,2.4882218252982913,3.1796923308941434
10 segments,CognitiveTension_z,General Quality,11096.55350294838,-29500.53048828801,0.0705390709436523,"np.power(Relative_Segment, 2)",-2.781998171524445,0.6069726131897802,-4.583399829037437,4.574760888790079e-06,-3.9716426329785754,-1.5923537100703145
10 segments,CognitiveTension_z,General Quality,11096.55350294838,-29500.53048828801,0.0705390709436523,General_Quality,-0.029050391929479343,0.05006854363670034,-0.5802124411740498,0.5617713648176452,-0.1271829342157841,0.06908215035682541
10 segments,CognitiveTension_z,General Quality,11096.55350294838,-29500.53048828801,0.0705390709436523,"np.power(Relative_Segment, 2):General_Quality",0.08256427179956698,0.1035705804311554,0.7971788074939721,0.4253471922122738,-0.12043033570340651,0.2855588793025405
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,Intercept,-0.6228238177407059,0.04884407384792248,-12.75126681037882,3.067200896505919e-37,-0.7185564433408487,-0.5270911921405632
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,general_category[T.Medium],0.007451994226968818,0.054257086158759606,0.1373460086884102,0.890757305315653,-0.09888994055028667,0.11379392900422432
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,general_category[T.High],0.057091923141945125,0.05425708615876418,1.0522482349104743,0.29268567460437855,-0.049250011635319335,0.16343385791920959
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,"np.power(Relative_Segment, 1)",2.8339570780961285,0.1764029228139037,16.065250126755622,4.4705744410061776e-58,2.4882137026132782,3.179700453578979
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,"np.power(Relative_Segment, 2)",-2.2570713131893374,0.18140780196109751,-12.441974869820434,1.5463279493078617e-35,-2.612624071547663,-1.9015185548310116
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,"np.power(Relative_Segment, 2):general_category[T.Medium]",-0.021179352013490287,0.11223489835736324,-0.18870558376641328,0.8503235750068289,-0.2411557106024359,0.19879700657545535
10 segments,CognitiveTension_z,General Category,11098.738925127504,-29485.623592892545,0.07095956910952317,"np.power(Relative_Segment, 2):general_category[T.High]",-0.16226125524552792,0.11223489835736412,-1.4457290701941585,0.1482532073600616,-0.3822376138344753,0.05771510334341942
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,Intercept,-0.6014172526355674,0.04782491237507716,-12.575396854234114,2.8834866215825803e-36,-0.6951523584545026,-0.5076821468166323
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,genre[T.Other],0.12013861529863853,0.09314031733475646,1.2898669312758217,0.1970968641241274,-0.062413052186115814,0.3026902827833929
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,genre[T.Romantic],-0.05318061906035239,0.07856551605093164,-0.676895179125114,0.49847246305329773,-0.2071662009469819,0.10080496282627714
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,genre[T.Suspense],-0.0060622190648113,0.04909198760006958,-0.123486934654133,0.9017215197404087,-0.1022807466904346,0.090156308560812
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,"np.power(Relative_Segment, 1)",2.8339570780961716,0.17639320022384197,16.066135624842094,4.407184596426092e-58,2.4882327585396786,3.1796813976526646
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,"np.power(Relative_Segment, 2)",-2.317911024540842,0.18023516620287372,-12.860481521856773,7.510733033939572e-38,-2.671165459046065,-1.9646565900356185
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,"np.power(Relative_Segment, 2):genre[T.Other]",-0.3414465908487442,0.19266781150852713,-1.7722036087674788,0.07636076480093289,-0.7190685623856091,0.03617538068812076
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.15114491732941704,0.1625187294903345,0.9300153760948895,0.352363123403734,-0.16738593928484613,0.4696757739436802
10 segments,CognitiveTension_z,Genre,11100.292886102783,-29471.302276056533,0.07152609684134104,"np.power(Relative_Segment, 2):genre[T.Suspense]",0.01722946471051438,0.1015505001933242,0.16966400635855283,0.8652743823688184,-0.18180585828042886,0.2162647877014576
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,Intercept,-0.6192360067101178,0.04417608484758717,-14.017448781315883,1.2191922059865396e-44,-0.7058195419893742,-0.5326524714308614
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,Gender[T.male],0.03358139362446723,0.04517875180020852,0.7433006067315086,0.4572997043367243,-0.0549673327704156,0.12213012001935006
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,Gender[T.unknown/multiple],0.048727484118011075,0.12742963715936872,0.3823873723902273,0.7021740553981051,-0.2010300152773586,0.2984849835133807
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,"np.power(Relative_Segment, 1)",2.833957078096153,0.17643113021633133,16.06268165159568,4.659627375610505e-58,2.488158417120447,3.179755739071859
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,"np.power(Relative_Segment, 2)",-2.267268249802621,0.17623289519682747,-12.865181879185492,7.067536896864989e-38,-2.6126783772796247,-1.921858122325617
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,"np.power(Relative_Segment, 2):Gender[T.male]",-0.09544185556427637,0.09345567510521348,-1.021252646849181,0.3071347550852783,-0.2786116129213713,0.08772790179281859
10 segments,CognitiveTension_z,Gender,11100.02124675147,-29484.432073756067,0.07066243216775758,"np.power(Relative_Segment, 2):Gender[T.unknown/multiple]",-0.13848863907224085,0.26359787056105594,-0.5253784439816382,0.5993201354878922,-0.6551309717733614,0.37815369362887974
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,Intercept,-0.6445904016860918,0.06665966946200187,-9.669870956283827,4.0488828908824244e-22,-0.77524095305296,-0.5139398503192236
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Other],0.2726237032642683,0.1258439205116802,2.1663637159092226,0.03028340434099181,0.025974151388053757,0.5192732551404828
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Romantic],-0.008090738916745902,0.09174590150931602,-0.08818637981255605,0.9297285424745385,-0.1879094016041643,0.17172792377067247
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Suspense],0.013332220216787354,0.07651661914395542,0.17423953601118508,0.8616772154878529,-0.13663759752413332,0.163302037957708
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,Gender[T.male],0.0719783314347081,0.07529535992823697,0.9559464421620365,0.3390992937242686,-0.07559786222761673,0.21955452509703294
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Other]:Gender[T.male],-0.3380921030792653,0.18979306634609752,-1.7813722576289313,0.07485165724316181,-0.7100796776330374,0.03389547147450683
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Romantic]:Gender[T.male],1.2465626975203803e-14,1.6290179634987683e-15,7.65223420153723,1.9751707828725353e-14,9.272810436577432e-15,1.5658443513830173e-14
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,genre[T.Suspense]:Gender[T.male],-0.031047979958432413,0.1011301449662638,-0.30701013994185183,0.7588356541464867,-0.2292594218436241,0.16716346192675927
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 1)",2.828809579575676,0.17930927446643014,15.776147597458932,4.540694089249858e-56,2.4773698595274656,3.1802492996238865
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2)",-2.1878935240786412,0.2060780296596276,-10.616820860002951,2.4889370739751162e-26,-2.5917990402164883,-1.7839880079407942
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Other]",-0.774825261908966,0.2603176953917408,-2.9764602085269884,0.0029159692030251154,-1.2850385694152462,-0.2646119544026856
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Romantic]",0.022994731658112805,0.18978335660105614,0.1211630570242788,0.9035618847119266,-0.34897381214507917,0.3949632754613047
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Suspense]",-0.03789157324771765,0.15828043082045315,-0.23939518645043556,0.8107991621687789,-0.34811551711328936,0.2723323706178541
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):Gender[T.male]",-0.20456999460391678,0.15575416349486712,-1.3134158985782642,0.18904284312004227,-0.5098425454960196,0.10070255628818603
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Other]:Gender[T.male]",0.9608933455937111,0.39260135437344046,2.447503899030654,0.014384956877243726,0.19140883074012094,1.7303778604473012
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Romantic]:Gender[T.male]",0.0,0.0,,,0.0,0.0
10 segments,CognitiveTension_z,Genre and Gender Interaction,10746.072801326849,-28342.73960927386,0.07318623381647471,"np.power(Relative_Segment, 2):genre[T.Suspense]:Gender[T.male]",0.08824162725028747,0.209195376027786,0.42181442499267735,0.6731604758988596,-0.3217737754964869,0.4982570299970619
1000 words,Staging_z,Literary Quality,124464.6504861477,-427045.1685781756,0.010463798682593173,Intercept,0.35680023184757687,0.03425121814023136,10.417154519490813,2.0705535901333714e-25,0.2896690778660984,0.4239313858290553
1000 words,Staging_z,Literary Quality,124464.6504861477,-427045.1685781756,0.010463798682593173,"np.power(Relative_Segment, 1)",-1.1924408418866153,0.06625570980801271,-17.997555913926774,2.0360795182749983e-72,-1.3222996468804573,-1.0625820368927732
1000 words,Staging_z,Literary Quality,124464.6504861477,-427045.1685781756,0.010463798682593173,"np.power(Relative_Segment, 2)",0.7245205779950613,0.0935767606679788,7.742526807117681,9.746021581930123e-15,0.5411134972958985,0.9079276586942241
1000 words,Staging_z,Literary Quality,124464.6504861477,-427045.1685781756,0.010463798682593173,Literary_Quality,-0.01606069555595785,0.007275243255816706,-2.2075819311082134,0.027273429855866633,-0.030319910316126516,-0.0018014807957891822
1000 words,Staging_z,Literary Quality,124464.6504861477,-427045.1685781756,0.010463798682593173,"np.power(Relative_Segment, 2):Literary_Quality",0.047544966515831295,0.016074492687167843,2.957789551503925,0.0030985358676017117,0.016039539779229853,0.07905039325243274
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,Intercept,0.29388986179945814,0.0176426848354174,16.65788764811346,2.6522762604729654e-62,0.2593108349314491,0.3284688886674672
1000 words,Staging_z,Literary Category,124470.21007872031,-427022.24056968535,0.010428738010823668,literary_category[T.Medium],0.008261705082887955,0.017461638635313217,0.4731345812059156,0.6361171665150464,-0.025962477753379093,0.042485887919155
